exporter_name,exporter_address,exporter_city,exporter_state,exporter_country,exporterLAT,exporterLONG,hazWasteDesc,totalQuantityinShipment,,units,ExpectedManagementMethod,receivingfacilityzipcode,ReceivingFacilityEPAIDNumber,importer_name,importer_address,importer_city,importer_state,latitude,longitude
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE FLAMMABLE LIQUIDS, CORROSIVE, NOS (AMMONIUM SULFIDE)",9,9,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE ALUMINUM POWDER, UNCOATED",7,7,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE OXIDIZING LIQUID, NOS (COPPER NITRATE, LEAD NITRATE)",62,62,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE OXIDIZING LIQUID, CORROSIVE, NOS (HYDROGEN PEROXIDE, NITRIC ACID)",75,75,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE ORGANIC PEROXIDE TYPE E, LIQUID (METHYL ETHYL KETONE PEROXIDE)",9,9,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE ORGANIC PEROXIDE TYPE E, LIQUID (METHYL ETHYL KETONE PEROXIDE)",951,951,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE TOXIC LIQUIDS, ORGANIC, NOS (PHENOL, DICHLOROMETHANE)",741,741,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE PESTICIDES, LIQUID, TOXIC, NOS (2,4-D/MALATHION)",235,235,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE TOXIC LIQUIDS, ORGANIC, NOS (PHENOL DICHLOROMETHANE)",180,180,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"TOXIC LIQUIDS, ORGANIC, NOS (FIXER)",176,176,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"TOXIC SOLIDS, ORGANIC, NOS (ETHIDIUM BROMIDE)",978,978,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"PESTICIDES, LIQUID, TOXIC, NOS (MALATHION)",1560,1560,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,WASTE THIONYL CHLORIDE,4,4,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE CORROSIVE LIQUID, ACIDIC, ORGANIC, NOS (FORMALDEHYDE)",53,53,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE CORROSIVE LIQUIDS, NOS (HYDROCHLORIC ACID/SULFURIC ACID)",517,517,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE SOLIDS CONTAINING CORROSIVE LIQUID, NOS (HYDROCHLORIC ACID)",145,145,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE CORROSIVE LIQUID, BASIC, INORGANIC, NOS (SODIUM HYDROXIDE)",222,222,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE CORROSIVE LIQUIDS, NOS (DIAMINOBENZIDINE)",103,103,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,WASTE PHOSPHORIC ACID SOLUTION,367,367,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE CORROSIVE LIQUID, ACIDIC, INORGANIC, NOS (HYDROCHLORIC ACID/SULFURIC ACID)",218,218,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CHROMESHIELD CO.,804 MCDOUGALL,WINDSOR,ONTARIO,CANADA,42.3128204,-83.0302277,"ENVIRONMENTALLY HAZARDOUS WASTE  SOLID, NOS",20,20,Y - Cubic yards,H010,44146,OHD986976348,AGMET METALS/ INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,39.5922012,-84.2450027
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE CAUSTIC ALKALI LIQUIDS, NOS (SODIUM HYDROXIDE)",5310,5310,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE CORROSIVE LIQUID, ACIDIC, ORGANIC, NOS (METHANEBENZENESULFONIC ACID)",427,427,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,NON DOT REGULATED (SODIUM SULPHATE),521,521,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,WASTE AEROSOLS (EACH NOT EXCEEDING 1 L CAPACITY),1707,1707,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE FLAMMABLE LIQUIDS, NOS (ROOFING TAR/PAINT, ADHESIVES)",22865,22865,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,WASTE AEROSOLS (EACH NOT EXCEEDING 1 L CAPACITY),3034,3034,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE FLAMMABLE LIQUIDS, NOS (ROOFING TAR/PAINT, ADHESIVES)",27391,27391,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
CLEAN HARBORS CANADA INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.6024895,-75.2441864,"WASTE CORROSIVE SOLIDS, TOXIC, NOS (HYDROFLUORIC ACID)",9113,9113,P,H040,71730,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,33.2065288,-92.6290289
NEWALTA CORPORATION,1131 SNOW VALLEY ROAD,BARRIE,ONTARIO,CANADA,44.4343491,-79.7377625,"WASTE FLAMMABLE LIQUID, TOXIC, NOS (TOLUENE)",22000,22000,L,H040,43920,OHD980613541,HERITAGE-WTI INC,1250 ST GEORGE ST,EAST LIVERPOOL,OH,40.6315774,-80.5479363
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",2500,2500,P,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",2500,2500,P,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",2500,2500,P,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",2500,2500,G,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",2500,2500,P,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",2500,2500,G,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",2500,2500,P,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",45661,45661,P,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",45661,45661,P,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",45662,45662,P,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",45662,45662,P,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",2500,2500,G,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",46978,46978,P,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",46978,46978,P,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",46978,46978,P,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",46978,46978,P,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",5699,5699,G,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",5699,5699,G,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",5699,5699,G,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",5699,5699,G,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",2500,2500,G,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",2500,2500,G,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",2500,2500,P,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",2500,2500,P,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",2500,2500,P,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",2500,2500,P,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",2500,2500,G,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS QUEBEC LLC,6785 ROUTE 132,SAINTE-CATHERINE,QUEBEC,CANADA,45.3951378,-73.5970154,"WASTE FLAMMABLE LIQUIDS, TOXIC, NOS (ACETONE, XYLENE, METHANOL)",20870,20870,K,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS QUEBEC LLC,6785 ROUTE 132,SAINTE-CATHERINE,QUEBEC,CANADA,45.3951378,-73.5970154,"WASTE FLAMMABLE LIQUIDS, TOXIC, NOS (ACETONE, XYLENE, METHANOL)",2500,2500,P,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
ENVIROSORT INC,4229 HEWLETT DRIVE,RED DEER COUNTY,ALBERTA,CANADA,52.343071,-113.7772293,"WASTE FLAMMABLE LIQUIDS, NOS (BENZENE SLUDGE WITH COKE FINES)",20190,20190,K,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CHROMESHIELD CO.,804 MCDOUGALL,WINDSOR,ONTARIO,CANADA,42.3128204,-83.0302277,"ENVIRONMENTALLY HAZARDOUS WASTE  SOLID, NOS",20,20,Y - Cubic yards,H010,44146,OHD986976348,AGMET METALS/ INC,7800 MEDUSA STREET,OAKWOOD VILLAGE,OH,39.5922012,-84.2450027
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (CHROMIUM, CADMIUM)",38254,38254,P,H111,97812,ORD089452363,CWMNW INC,17629 CEDAR SPRINGS LANE,ARLINGTON,OR,45.6159418,-120.2485679
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (CHROMIUM)",37314,37314,P,H111,97812,ORD089452363,CWMNW INC,17629 CEDAR SPRINGS LANE,ARLINGTON,OR,45.6159418,-120.2485679
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (CHROMIUM)",37417,37417,P,H111,97812,ORD089452363,CWMNW INC,17629 CEDAR SPRINGS LANE,ARLINGTON,OR,45.6159418,-120.2485679
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (CHROMIUM)",37853,37853,P,,97812,ORD089452363,CWMNW INC,17629 CEDAR SPRINGS LANE,ARLINGTON,OR,45.6159418,-120.2485679
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (CHROMIUM)",39643,39643,P,H111,97812,ORD089452363,CWMNW INC,17629 CEDAR SPRINGS LANE,ARLINGTON,OR,45.6159418,-120.2485679
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (CHROMIUM)",40850,40850,P,H111,97812,ORD089452363,CWMNW INC,17629 CEDAR SPRINGS LANE,ARLINGTON,OR,45.6159418,-120.2485679
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (CHROMIUM)",42384,42384,P,H111,97812,ORD089452363,CWMNW INC,17629 CEDAR SPRINGS LANE,ARLINGTON,OR,45.6159418,-120.2485679
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (CHROMIUM)",42243,42243,P,H111,97812,ORD089452363,CWMNW INC,17629 CEDAR SPRINGS LANE,ARLINGTON,OR,45.6159418,-120.2485679
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (CHROMIUM)",48027,48027,P,H111,97812,ORD089452363,CWMNW INC,17629 CEDAR SPRINGS LANE,ARLINGTON,OR,45.6159418,-120.2485679
TOXCO WASTE MANAGEMENT,9384 HWY 22A,TRAIL,BRITISH COLUMBIA,CANADA,49.10009,-117.6601181,"ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (CADMIUM, MERCURY)",42463,42463,P,H111,97812,ORD089452363,CWMNW INC,17629 CEDAR SPRINGS LANE,ARLINGTON,OR,45.6159418,-120.2485679
TOXCO WASTE MANAGEMENT,9384 HWY 22A,TRAIL,BRITISH COLUMBIA,CANADA,49.10009,-117.6601181,"ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (MERCURY, CADMIUM)",42599,42599,P,H111,97812,ORD089452363,CWMNW INC,17629 CEDAR SPRINGS LANE,ARLINGTON,OR,45.6159418,-120.2485679
TOXCO WASTE MANAGEMENT,9384 HWY 22A,TRAIL,BRITISH COLUMBIA,CANADA,49.10009,-117.6601181,"ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (MERCURY, CADMIUM)",35044,35044,P,H111,97812,ORD089452363,CWMNW INC,17629 CEDAR SPRINGS LANE,ARLINGTON,OR,45.6159418,-120.2485679
TOXCO WASTE MANAGEMENT,9384 HWY 22A,TRAIL,BRITISH COLUMBIA,CANADA,49.10009,-117.6601181,"ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, NOS (CADMIUM)",25214,25214,P,H111,97812,ORD089452363,CWMNW INC,17629 CEDAR SPRINGS LANE,ARLINGTON,OR,45.6159418,-120.2485679
