exporter_name,exporter_address,exporter_city,exporter_state,exporter_country,exporterLAT,exporterLONG,hazWasteDesc,totalQuantityinShipment,units,ExpectedManagementMethod,receivingfacilityzipcode,ReceivingFacilityEPAIDNumber,importer_name,importer_address,importer_city,importer_state,latitude,longitude
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",180118,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",180008,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,CANADA,57.0305786,-111.6067886,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",180007,P,H010,43725,OHD042319244,AMG VANADIUM INC,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",179919,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",179874,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS (VANADIUM COMPOUND)",179809,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",179743,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,CANADA,57.0305786,-111.6067886,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",179478,P,H010,43725,OHD042319244,AMG VANADIUM INC,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",179148,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
CRITERION CATALYSTS AND TECHNOLOGIES,2159 BRIER PARK PLACE NW,MEDICINE HAT,ALBERTA,CANADA,50.0602913,-110.7219315,"HAZARDOUS WASTE, SOLID, NOS CLASS 9",179037,P,H010,43725,ODH042319244,METALLURG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,CANADA,57.0305786,-111.6067886,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",179015,P,H010,43725,OHD042319244,AMG VANADIUM INC,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",178994,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",178927,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",178727,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",178597,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
CRITERION CATALYSTS AND TECHNOLOGIES,2159 BRIER PARK PLACE NW,MEDICINE HAT,ALBERTA,CANADA,50.0602913,-110.7219315,"HAZARDOUS WASTE, SOLID, NOS CLASS 9",178134,P,H010,43725,ODH042319244,METALLURG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",178111,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
CHEMREC INC,190/ BROSSEAU,COWANSVILLE,QUEBEC,CANADA,45.2228737,-72.7710266,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE, XYLENES)",178111,P,H061,66736,KSD980633259,SYSTECH ENVIRONMENTAL CORP,1420 SOUTH CEMENT ROAD,FREDONIA,KS,37.5156317,-95.8243324
CRITERION CATALYSTS AND TECHNOLOGIES,2159 BRIER PARK PLACE NW,MEDICINE HAT,ALBERTA,CANADA,50.0602913,-110.7219315,"HAZARDOUS WASTE, SOLID, NOS CLASS 9",178000,P,H010,43725,ODH042319244,METALLURG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
CHEMREC INC,190 RUE BROSSEAU,COWANSVILLE,QUEBEC,CANADA,45.2228737,-72.7710266,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE, XYLENE)",177913,P,H061,66736,KSD9806332,SYSTECH ENVIRONMENTAL CORP,1420 SOUTH CEMENT ROAD,FREDONIA,KS,37.5156317,-95.8243324
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",177847,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",177693,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",177692,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",177648,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",176678,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
CRITERION CATALYSTS AND TECHNOLOGIES,2159 BRIER PARK PLACE NW,MEDICINE HAT,ALBERTA,CANADA,50.0602913,-110.7219315,"HAZARDOUS WASTE, SOLID, NOS CLASS 9",176546,P,H010,43725,ODH042319244,METALLURG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
CRITERION CATALYSTS AND TECHNOLOGIES,2159 BRIER PARK PLACE NW,MEDICINE HAT,ALBERTA,CANADA,50.0602913,-110.7219315,"HAZARDOUS WASTE, SOLID, NOS CLASS 9",176325,P,H010,43725,ODH042319244,METALLURG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",175995,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",175774,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",175598,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",175246,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
CONSUMERS' COOPERATIVE REFINERIES,550 EAST 9TH AVENUE NORTH,REGINA,SASKATCHEWAN,CANADA,50.4818802,-104.5734558,"HAZARDOUS WASTE SOLID, NOS",175070,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",174980,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
CRITERION CATALYSTS AND TECHNOLOGIES,2159 BRIER PARK PLACE NW,MEDICINE HAT,ALBERTA,CANADA,50.0602913,-110.7219315,"HAZARDOUS WASTE, SOLID, NOS CLASS 9",174650,P,H010,43725,ODH042319244,METALLURG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
CHEMREC INC,190 RUE BROSSEAU,COWANSVILLE,QUEBEC,CANADA,45.2228737,-72.7710266,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE, XYLENE)",174606,P,H061,66736,KSD9806332,SYSTECH ENVIRONMENTAL CORP,1420 SOUTH CEMENT ROAD,FREDONIA,KS,37.5156317,-95.8243324
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",174518,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",174253,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
CRITERION CATALYSTS AND TECHNOLOGIES,2159 BRIER PARK PLACE NW,MEDICINE HAT,ALBERTA,CANADA,50.0602913,-110.7219315,"HAZARDOUS WASTE, SOLID, NOS CLASS 9",174143,P,H010,43725,ODH042319244,METALLURG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE, SOLID, NOS",173857,P,H010,43725,OHD04319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",173857,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",173768,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",172666,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",172622,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",172402,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
CRITERION CATALYSTS AND TECHNOLOGIES,2159 BRIER PARK PLACE NW,MEDICINE HAT,ALBERTA,CANADA,50.0602913,-110.7219315,"HAZARDOUS WASTE, SOLID, NOS CLASS 9",171387,P,H010,43725,ODH042319244,METALLURG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
CHEMREC INC,190 RUE BROSSEAU,COWANSVILLE,QUEBEC,CANADA,45.2228737,-72.7710266,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE, XYLENE)",171101,P,H061,66736,KSD9806332,SYSTECH ENVIRONMENTAL CORP,1420 SOUTH CEMENT ROAD,FREDONIA,KS,37.5156317,-95.8243324
CHEMREC INC,190/ BROSSEAU,COWANSVILLE,QUEBEC,CANADA,45.2228737,-72.7710266,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE, XYLENES)",170991,P,H061,66736,KSD980633259,SYSTECH ENVIRONMENTAL CORP,1420 SOUTH CEMENT ROAD,FREDONIA,KS,37.5156317,-95.8243324
CRITERION CATALYSTS AND TECHNOLOGIES,2159 BRIER PARK PLACE NW,MEDICINE HAT,ALBERTA,CANADA,50.0602913,-110.7219315,"HAZARDOUS WASTE, SOLID, NOS CLASS 9",170660,P,H010,43725,ODH042319244,METALLURG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRAY,ALBERTA,CANADA,57.0305786,-111.6067886,"VANADIUM COMPOUND, WASTE ENVIRONMENTALLY HAZARDOUS, SOLID, NOS.",170571,P,H010,43725,OHD042319244,AMG VANADIUM INC,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",168786,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",168235,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",167398,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
CHEMREC INC,190 RUE BROSSEAU,COWANSVILLE,QUEBEC,CANADA,45.2228737,-72.7710266,"WASTE FLAMMABLE LIQUIDS, NOS (TOLUENE, XYLENE)",166780,P,H061,66736,KSD9806332,SYSTECH ENVIRONMENTAL CORP,1420 SOUTH CEMENT ROAD,FREDONIA,KS,37.5156317,-95.8243324
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",166560,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
SYNCRUDE CANADA LTD,MILDRED LAKE SITE,FT MCMURRY,ALBERTA,CANADA,57.0305786,-111.6067886,"HAZARDOUS WASTE SOLID, NOS",166516,P,H010,43725,OHD042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
CRITERION CATALYSTS AND TECHNOLOGIES,2159 BRIER PARK PLACE NW,MEDICINE HAT,ALBERTA,CANADA,50.0602913,-110.7219315,"HAZARDOUS WASTE, SOLID, NOS CLASS 9",162150,P,H010,43725,ODH042319244,AMG VANADIUM,60790 SOUTHGATE RD,CAMBRIDGE,OH,39.9970093,-81.5779037
HERAEUS PRECIOUS METALS GMBH AND CO,HERAEUSSTR. 12-14,HANAU,,GERMANY,50.133195,8.927908,"CORROSIVE LIQUID, BASIC, ORGANIC, NOS (SODIUM HYDROXIDE)",139391,K,H010,37887,TND000646612,HERAEUS METAL PROCESSING,1975 KNOXVILLE HIGHWAY,WARTBURG,TN,36.095164,-84.5499015
ALCOA-DESCHAMBAULT LTD,1 BOUL DE SOURCES,DESCHAMBAULT,QUEBEC,CANADA,46.9160461,-71.3450623,WASTE ALUMINUM SMELTING BY-PRODUCTS (SPENT POTLINERS FROM PRIMARY ALUMINUM REDUCTION),64130,K,H132; H061,71923,ARD008351461,REYNOLDS GUM SPRING PLANT,500 EAST REYNOLDS ROAD,ARKADELPHIA,AR,34.0634315,-93.0798056
ALCOA LIMITEE,100 ROUTE MARITIME,BAIE-COMEAU,QUEBEC,CANADA,49.2485847,-68.1465683,WASTE ALUMINUM SMELTING BY-PRODUCTS (SPENT POTLINERS FROM PRIMARY ALUMINUM REDUCTION),61007,K,H132; H061,71923,ARD006354161,REYNOLDS METAL CO (GUM SPRING PLANT),500 EAST REYNOLDS ROAD,GUM SPRINGS,AR,34.0599785,-93.0973129
ALCOA-DESCHAMBAULT LTD,1 BOUL DE SOURCES,DESCHAMBAULT,QUEBEC,CANADA,46.9160461,-71.3450623,WASTE ALUMINUM SMELTING BY-PRODUCTS (SPENT POTLINERS FROM PRIMARY ALUMINUM REDUCTION),60670,K,H132; H061,71923,ARD008351461,REYNOLDS GUM SPRING PLANT,500 EAST REYNOLDS ROAD,ARKADELPHIA,AR,34.0634315,-93.0798056
ALCOA-DESCHAMBAULT LTD,1 BOUL DE SOURCES,DESCHAMBAULT,QUEBEC,CANADA,46.9160461,-71.3450623,WASTE ALUMINUM SMELTING BY-PRODUCTS (SPENT POTLINERS FROM PRIMARY ALUMINUM REDUCTION),60650,K,H132; H061,71923,ARD008351461,REYNOLDS GUM SPRING PLANT,500 EAST REYNOLDS ROAD,ARKADELPHIA,AR,34.0634315,-93.0798056
ALCOA LIMITEE,100 ROUTE MARITIME,BAIE-COMEAU,QUEBEC,CANADA,49.2485847,-68.1465683,WASTE ALUMINUM SMELTING BY-PRODUCTS (SPENT POTLINERS FROM PRIMARY ALUMINUM REDUCTION),60554,K,H132; H061,71923,ARD006354161,REYNOLDS METAL CO (GUM SPRING PLANT),500 EAST REYNOLDS ROAD,GUM SPRINGS,AR,34.0599785,-93.0973129
ALUMINERIE DE BECANCOUR INC,5655 PIERRE-THIBAULT,BECANCOUR,QUEBEC,CANADA,46.386734,-72.3921432,WASTE ALUMINUM SMELTING BY-PRODUCTS (SPENT POTLINERS FROM PRIMARY ALUMINUM REDUCTION),60280,K,H132; H061,71923,ARD006354161,ALCOA REYNOLDS METAL CO (GUM SPRING PLANT),500 EAST REYNOLDS ROAD,GUM SPRINGS,AR,34.0599785,-93.0973129
ALCOA LIMITEE,100 ROUTE MARITIME,BAIE-COMEAU,QUEBEC,CANADA,49.2485847,-68.1465683,WASTE ALUMINUM SMELTING BY-PRODUCTS (SPENT POTLINERS FROM PRIMARY ALUMINUM REDUCTION),59935,K,H132; H061,71923,ARD006354161,REYNOLDS METAL CO (GUM SPRING PLANT),500 EAST REYNOLDS ROAD,GUM SPRINGS,AR,34.0599785,-93.0973129
ALCOA LIMITEE,100 ROUTE MARITIME,BAIE-COMEAU,QUEBEC,CANADA,49.2485847,-68.1465683,WASTE ALUMINUM SMELTING BY-PRODUCTS (SPENT POTLINERS FROM PRIMARY ALUMINUM REDUCTION),59899,K,H132; H061,71923,ARD006354161,REYNOLDS METAL CO (GUM SPRING PLANT),500 EAST REYNOLDS ROAD,GUM SPRINGS,AR,34.0599785,-93.0973129
ALCOA LIMITEE,100 ROUTE MARITIME,BAUE-COMEAU,QUEBEC,CANADA,49.2485847,-68.1465683,WASTE ALUMINUM SMELTING BY-PRODUCTS (SPENT POTLINERS FROM PRIMARY ALUMINUM REDUCTION),59792,K,H132; H061,71923,ARD008351461,REYNOLDS GUM SPRING PLANT,500 EAST REYNOLDS ROAD,ARKADELPHIA,AR,34.0634315,-93.0798056
ALCOA LIMITEE,100 ROUTE MARITIME,BAIE-COMEAU,QUEBEC,CANADA,49.2485847,-68.1465683,WASTE ALUMINUM SMELTING BY-PRODUCTS (SPENT POTLINERS FROM PRIMARY ALUMINUM REDUCTION),59696,K,H132; H061,71923,ARD006354161,REYNOLDS METAL CO (GUM SPRING PLANT),500 EAST REYNOLDS ROAD,GUM SPRINGS,AR,34.0599785,-93.0973129
ALUMINERIE DE BECANCOUR INC,5655 PIERRE-THIBAULT,BECANCOUR,QUEBEC,CANADA,46.386734,-72.3921432,WASTE ALUMINUM SMELTING BY-PRODUCTS (SPENT POTLINERS FROM PRIMARY ALUMINUM REDUCTION),59635,K,H132; H061,71923,ARD006354161,ALCOA REYNOLDS METAL CO (GUM SPRING PLANT),500 EAST REYNOLDS ROAD,GUM SPRINGS,AR,34.0599785,-93.0973129
ALCOA LIMITEE,100 ROUTE MARITIME,BAIE-COMEAU,QUEBEC,CANADA,49.2485847,-68.1465683,WASTE ALUMINUM SMELTING BY-PRODUCTS (SPENT POTLINERS FROM PRIMARY ALUMINUM REDUCTION),59249,K,H132; H061,71923,ARD006354161,REYNOLDS METAL CO (GUM SPRING PLANT),500 EAST REYNOLDS ROAD,GUM SPRINGS,AR,34.0599785,-93.0973129
ALCOA LIMITEE,100 ROUTE MARITIME,BAIE-COMEAU,QUEBEC,CANADA,49.2485847,-68.1465683,WASTE ALUMINUM SMELTING BY-PRODUCTS (SPENT POTLINERS FROM PRIMARY ALUMINUM REDUCTION),59093,K,H132; H061,71923,ARD006354161,REYNOLDS METAL CO (GUM SPRING PLANT),500 EAST REYNOLDS ROAD,GUM SPRINGS,AR,34.0599785,-93.0973129
ALCOA LIMITEE,100 ROUTE MARITIME,BAIE-COMEAU,QUEBEC,CANADA,49.2485847,-68.1465683,WASTE ALUMINUM SMELTING BY-PRODUCTS (SPENT POTLINERS FROM PRIMARY ALUMINUM REDUCTION),58350,K,H132; H061,71923,ARD006354161,REYNOLDS METAL CO (GUM SPRING PLANT),500 EAST REYNOLDS ROAD,GUM SPRINGS,AR,34.0599785,-93.0973129
ALCOA DESCHAMBAULT LTD,1 BOUT DES SOURCES,DESCHAMBAULT,QUEBEC,CANADA,46.9160461,-71.3450623,WASTE ALUMINUM SMELTING BY-PRODUCTS (SPENT POTLINERS FROM PRIMARY ALUMINUM REDUCTION),58240,K,H132; H061,71923,ARD006354161,ALCOA REYNOLDS METAL CO (GUM SPRING PLANT),500 EAST REYNOLDS ROAD,GUM SPRINGS,AR,34.0599785,-93.0973129
ALCOA LIMITEE,100 ROUTE MARITIME,BAIE-COMEAU,QUEBEC,CANADA,49.2485847,-68.1465683,WASTE ALUMINUM SMELTING BY-PRODUCTS (SPENT POTLINERS FROM PRIMARY ALUMINUM REDUCTION),57423,K,H132; H061,71923,ARD006354161,REYNOLDS METAL CO (GUM SPRING PLANT),500 EAST REYNOLDS ROAD,GUM SPRINGS,AR,34.0599785,-93.0973129
ALCOA LIMITEE,100 ROUTE MARITIME,BAIE-COMEAU,QUEBEC,CANADA,49.2485847,-68.1465683,WASTE ALUMINUM SMELTING BY-PRODUCTS (SPENT POTLINERS FROM PRIMARY ALUMINUM REDUCTION),55233,K,H132; H061,71923,ARD006354161,REYNOLDS METAL CO (GUM SPRING PLANT),500 EAST REYNOLDS ROAD,GUM SPRINGS,AR,34.0599785,-93.0973129
ALUMINERIE DE BECANCOUR INC,5655 PIERRE-THIBAULT,BECANCOUR,QUEBEC,CANADA,46.386734,-72.3921432,WASTE ALUMINUM SMELTING BY-PRODUCTS (SPENT POTLINERS FROM PRIMARY ALUMINUM REDUCTION),52825,K,H132; H061,71923,ARD006354161,ALCOA REYNOLDS METAL CO (GUM SPRING PLANT),500 EAST REYNOLDS ROAD,GUM SPRINGS,AR,34.0599785,-93.0973129
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, NOS (CHROMIUM)",51258,P,H111,97812,ORD089452353,CWMNW INC,17629 CEDAR SPRINGS LANE,ARLINGTON,OR,45.6159418,-120.2485679
TONOLLI CANADA LTD,1333 TONOLLI RD,MISSISSAUGA,ONTARIO,CANADA,43.6041489,-79.5807266,"HAZARDOUS WASTE, SOLID, NOS (LEAD)",49420,P,H039,36079,ALD981475304,KW PLASTICS,NO 1 SANDERS RD,TROY,AL,31.8096695,-85.972168
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,"WASTE FLAMMABLE LIQUIDS, NOS (XYLENE, TOLUENE)",48978,P,H040,69145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,2247 SOUTH HIGHWAY 71,KIMBALL,NE,41.2633018,-103.6393585
CLEAN HARBORS CANADA INC,7842 PROGRESS WAY,DELTA,BRITISH COLUMBIA,CANADA,49.138237,-123.0064087,XYLENE/TOLUENE,48383,P - Pounds,H040,63145,NED981723513,CLEAN HARBORS ENVIRONMENTAL SERVICES INC.,2247 SOUTH HIGHWAY 71,KIMBELL,NE,41.2633018,-103.6393585
